OBJNAME,FIELD,NEW_VALUE,REASON
WISEA J091743.72+022545.2,BA,0.688,VI
WISEA J091743.72+022545.2,PA,164.0,VI
WISEA J091743.33+022547.7,DIAM,0.333,VI
WISEA J091743.33+022547.7,BA,0.637,VI
WISEA J091743.33+022547.7,PA,120.1,VI
Hydra A,DIAM,2.058,VI
Hydra A,BA,0.672,VI
Hydra A,PA,154.5,VI
WISEA J091803.83-120514.2,DIAM,0.333,VI
WISEA J091803.83-120514.2,BA,0.560,VI
WISEA J091803.83-120514.2,PA,15.0,VI
WISEA J092214.10+074652.7,DIAM,0.644,VI
WISEA J092214.10+074652.7,BA,0.666,VI
WISEA J092214.10+074652.7,PA,158.3,VI
2MASS J09221376+0747036,DIAM,0.367,VI
2MASS J09221376+0747036,BA,0.516,VI
2MASS J09221376+0747036,PA,6.0,VI
WISEA J092229.98+132056.6,DIAM,0.333,VI
WISEA J092229.98+132056.6,BA,1.000,VI
WISEA J092229.98+132056.6,PA,90.0,VI
2MASX J09222950+1320589,DIAM,0.626,VI
2MASX J09222950+1320589,BA,0.661,VI
2MASX J09222950+1320589,PA,127.0,VI
WISEA J092232.37+132033.2,DIAM,0.888,VI
WISEA J092232.37+132033.2,BA,0.662,VI
WISEA J092232.37+132033.2,PA,118.5,VI
WISEA J092523.50+043023.9,DIAM,0.333,VI
WISEA J092523.50+043023.9,BA,0.817,VI
WISEA J092523.50+043023.9,PA,132.3,VI
WISEA J092735.01+290056.9,DIAM,0.333,VI
WISEA J092735.01+290056.9,BA,1.000,VI
WISEA J092735.01+290056.9,PA,90.0,VI
WISEA J093338.76-132451.1,DIAM,0.333,VI
WISEA J093338.76-132451.1,BA,1.000,VI
WISEA J093338.76-132451.1,PA,90.0,VI
WISEA J093338.91-132515.1,DIAM,0.490,VI
WISEA J093338.91-132515.1,BA,0.513,VI
WISEA J093338.91-132515.1,PA,48.0,VI
2MASS J09352492+2355040,DIAM,0.333,VI
2MASS J09352492+2355040,BA,0.624,VI
2MASS J09352492+2355040,PA,47.0,VI
B2 0932+24A,DIAM,0.333,VI
B2 0932+24A,BA,1.000,VI
B2 0932+24A,PA,90.0,VI
2MASX J09353289+1214135,DIAM,0.942,VI
2MASX J09353289+1214135,BA,0.584,VI
2MASX J09353289+1214135,PA,36.7,VI
WISEA J093705.44-295440.0,DIAM,0.333,VI
WISEA J093705.44-295440.0,BA,0.479,VI
WISEA J093705.44-295440.0,PA,151.5,VI
WISEA J093705.74-295453.1,DIAM,0.333,VI
WISEA J093705.74-295453.1,BA,1.000,VI
WISEA J093705.74-295453.1,PA,90.0,VI
WISEA J093704.80-050238.4,DIAM,0.593,VI
WISEA J093704.80-050238.4,BA,0.672,VI
WISEA J093704.80-050238.4,PA,160.4,VI
WISEA J093917.82-141246.5,DIAM,0.333,VI
WISEA J093917.82-141246.5,BA,1.000,VI
WISEA J093917.82-141246.5,PA,90.0,VI
2MASS J09391808-1412540,DIAM,0.333,VI
2MASS J09391808-1412540,BA,0.468,VI
2MASS J09391808-1412540,PA,120.0,VI
WISEA J094042.08+262747.3,DIAM,0.333,VI
WISEA J094042.08+262747.3,BA,1.000,VI
WISEA J094042.08+262747.3,PA,90.0,VI
2MASX J09404419+1234076,DIAM,0.333,VI
2MASX J09404419+1234076,BA,0.724,VI
2MASX J09404419+1234076,PA,53.4,VI
2MASX J09404378+1234006,DIAM,0.333,VI
2MASX J09404378+1234006,BA,0.889,VI
2MASX J09404378+1234006,PA,166.3,VI
WISEA J094143.46-033836.1,DIAM,0.333,VI
WISEA J094143.46-033836.1,BA,1.000,VI
WISEA J094143.46-033836.1,PA,90.0,VI
WISEA J094144.20-033839.2,DIAM,0.333,VI
WISEA J094144.20-033839.2,BA,0.560,VI
WISEA J094144.20-033839.2,PA,0.0,VI
WISEA J094250.87+031916.7,DIAM,0.333,VI
WISEA J094250.87+031916.7,BA,0.794,VI
WISEA J094250.87+031916.7,PA,49.5,VI
WISEA J094318.17+055441.2,DIAM,1.917,VI
WISEA J094318.17+055441.2,BA,0.597,VI
WISEA J094318.17+055441.2,PA,163.6,VI
WISEA J094319.56+055344.0,DIAM,0.927,VI
WISEA J094319.56+055344.0,BA,0.975,VI
WISEA J094319.56+055344.0,PA,31.0,VI
WISEA J094339.42+060804.1,DIAM,0.333,VI
WISEA J094339.42+060804.1,BA,0.771,VI
WISEA J094339.42+060804.1,PA,24.6,VI
WISEA J094603.40-251538.7,DIAM,0.355,VI
WISEA J094603.40-251538.7,BA,0.501,VI
WISEA J094603.40-251538.7,PA,0.0,VI
WISEA J094602.44-251551.1,DIAM,0.333,VI
WISEA J094602.44-251551.1,BA,1.000,VI
WISEA J094602.44-251551.1,PA,90.0,VI
WISEA J094702.42+294843.8,DIAM,0.333,VI
WISEA J094702.42+294843.8,BA,0.908,VI
WISEA J094702.42+294843.8,PA,0.0,VI
2MASS J09473095-1254044,DIAM,0.333,VI
2MASS J09473095-1254044,BA,0.794,VI
2MASS J09473095-1254044,PA,59.0,VI
WISEA J094730.62-125419.8,DIAM,0.333,VI
WISEA J094730.62-125419.8,BA,0.525,VI
WISEA J094730.62-125419.8,PA,0.0,VI
WISEA J094900.44+022531.2,DIAM,0.333,VI
WISEA J094900.44+022531.2,BA,0.705,VI
WISEA J094900.44+022531.2,PA,22.0,VI
WISEA J094922.56+195714.2,DIAM,0.333,VI
WISEA J094922.56+195714.2,BA,0.692,VI
WISEA J094922.56+195714.2,PA,48.0,VI
WISEA J094921.84+195709.3,DIAM,0.333,VI
WISEA J094921.84+195709.3,BA,0.705,VI
WISEA J094921.84+195709.3,PA,68.2,VI
SDSS J095045.00+175928.8,DIAM,0.333,VI
SDSS J095045.00+175928.8,BA,0.329,VI
SDSS J095045.00+175928.8,PA,16.1,VI
WISEA J095045.54+175914.0,DIAM,0.333,VI
WISEA J095045.54+175914.0,BA,0.577,VI
WISEA J095045.54+175914.0,PA,130.0,VI
WISEA J095342.02+063356.3,DIAM,0.333,VI
WISEA J095342.02+063356.3,BA,0.675,VI
WISEA J095342.02+063356.3,PA,114.0,VI
WISEA J095518.78+045822.0,DIAM,0.333,VI
WISEA J095518.78+045822.0,BA,0.802,VI
WISEA J095518.78+045822.0,PA,36.0,VI
2MASS J09551842+0458317,DIAM,0.333,VI
2MASS J09551842+0458317,BA,0.652,VI
2MASS J09551842+0458317,PA,109.0,VI
2MASS J09562674+1253218,DIAM,0.333,VI
2MASS J09562674+1253218,BA,0.595,VI
2MASS J09562674+1253218,PA,90.0,VI
WISEA J095940.63+030139.9,DIAM,1.042,VI
WISEA J095940.63+030139.9,BA,0.662,VI
WISEA J095940.63+030139.9,PA,55.8,VI
2MASS J09594173+0301573,DIAM,0.578,VI
2MASS J09594173+0301573,BA,0.504,VI
2MASS J09594173+0301573,PA,29.0,VI
WISEA J095940.58+030133.8,DIAM,0.361,VI
WISEA J095940.58+030133.8,BA,0.786,VI
WISEA J095940.58+030133.8,PA,96.0,VI
WISEA J100023.52+184449.5,DIAM,0.333,VI
WISEA J100023.52+184449.5,BA,0.766,VI
WISEA J100023.52+184449.5,PA,74.7,VI
2MASS J10005014+1026469,DIAM,0.344,VI
2MASS J10005014+1026469,BA,0.609,VI
2MASS J10005014+1026469,PA,177.0,VI
WISEA J100104.29+051622.8,DIAM,0.333,VI
WISEA J100104.29+051622.8,BA,0.644,VI
WISEA J100104.29+051622.8,PA,129.0,VI
WISEA J100104.72+051606.1,DIAM,0.809,VI
WISEA J100104.72+051606.1,BA,0.815,VI
WISEA J100104.72+051606.1,PA,5.3,VI
WISEA J100149.25+284651.2,DIAM,0.333,VI
WISEA J100149.25+284651.2,BA,1.000,VI
WISEA J100149.25+284651.2,PA,90.0,VI
WISEA J100205.55-291501.6,DIAM,0.333,VI
WISEA J100205.55-291501.6,BA,0.530,VI
WISEA J100205.55-291501.6,PA,35.0,VI
WISEA J100205.48-291517.3,DIAM,0.333,VI
WISEA J100205.48-291517.3,BA,1.000,VI
WISEA J100205.48-291517.3,PA,0.0,VI
WISEA J100219.87+063939.3,DIAM,0.533,VI
WISEA J100219.87+063939.3,BA,0.371,VI
WISEA J100219.87+063939.3,PA,81.1,VI
WISEA J100219.27+063931.6,DIAM,0.630,VI
WISEA J100219.27+063931.6,BA,0.547,VI
WISEA J100219.27+063931.6,PA,79.4,VI
NGC 3099,DIAM,1.148,VI
NGC 3099,BA,0.537,VI
NGC 3099,PA,146.7,VI
2MASS J10023156+3242509,DIAM,0.418,VI
2MASS J10023156+3242509,BA,0.364,VI
2MASS J10023156+3242509,PA,20.8,VI
WISEA J100328.27+020651.2,DIAM,0.333,VI
WISEA J100328.27+020651.2,BA,0.661,VI
WISEA J100328.27+020651.2,PA,160.0,VI
WISEA J100328.57+020645.1,DIAM,0.333,VI
WISEA J100328.57+020645.1,BA,0.800,VI
WISEA J100328.57+020645.1,PA,127.0,VI
WISEA J100352.84+152114.3,DIAM,0.333,VI
WISEA J100352.84+152114.3,BA,0.854,VI
WISEA J100352.84+152114.3,PA,132.0,VI
WISEA J100352.68+152109.0,DIAM,0.333,VI
WISEA J100352.68+152109.0,BA,0.649,VI
WISEA J100352.68+152109.0,PA,170.0,VI
CGCG 008-032 NED02,DIAM,0.333,VI
CGCG 008-032 NED02,BA,0.520,VI
CGCG 008-032 NED02,PA,140.0,VI
WISEA J100553.14+115424.0,DIAM,0.333,VI
WISEA J100553.14+115424.0,BA,0.579,VI
WISEA J100553.14+115424.0,PA,139.0,VI
WISEA J100627.64+133716.8,DIAM,0.333,VI
WISEA J100627.64+133716.8,BA,0.525,VI
WISEA J100627.64+133716.8,PA,94.6,VI
WISEA J100648.07+113942.7,DIAM,0.333,VI
WISEA J100648.07+113942.7,BA,0.594,VI
WISEA J100648.07+113942.7,PA,73.0,VI
WISEA J100649.22+085516.5,DIAM,0.333,VI
WISEA J100649.22+085516.5,BA,0.710,VI
WISEA J100649.22+085516.5,PA,22.5,VI
WISEA J100655.52+014251.7,DIAM,0.333,VI
WISEA J100655.52+014251.7,BA,0.893,VI
WISEA J100655.52+014251.7,PA,79.0,VI
WISEA J100654.32+014301.1,DIAM,0.738,VI
WISEA J100654.32+014301.1,BA,0.593,VI
WISEA J100654.32+014301.1,PA,88.5,VI
2MASS J10080821+1733385,DIAM,0.333,VI
2MASS J10080821+1733385,BA,0.560,VI
2MASS J10080821+1733385,PA,15.0,VI
GALEXASC J100830.27-045148.8,DIAM,0.355,VI
GALEXASC J100830.27-045148.8,BA,0.631,VI
GALEXASC J100830.27-045148.8,PA,9.0,VI
WISEA J100830.05-045142.3,DIAM,0.333,VI
WISEA J100830.05-045142.3,BA,0.720,VI
WISEA J100830.05-045142.3,PA,100.0,VI
WISEA J100835.71+171443.7,DIAM,0.665,VI
WISEA J100835.71+171443.7,BA,0.866,VI
WISEA J100835.71+171443.7,PA,62.6,VI
WISEA J100836.95+171538.0,DIAM,0.333,VI
WISEA J100836.95+171538.0,BA,1.000,VI
WISEA J100836.95+171538.0,PA,90.0,VI
WISEA J100838.88+171552.5,DIAM,0.333,VI
WISEA J100838.88+171552.5,BA,0.740,VI
WISEA J100838.88+171552.5,PA,135.0,VI
WISEA J100837.93+171558.6,DIAM,0.604,VI
WISEA J100837.93+171558.6,BA,0.904,VI
WISEA J100837.93+171558.6,PA,89.3,VI
WISEA J100849.04+290501.7,DIAM,0.627,VI
WISEA J100849.04+290501.7,BA,0.754,VI
WISEA J100849.04+290501.7,PA,168.4,VI
WISEA J100935.73+182601.8,DIAM,0.973,VI
WISEA J100935.73+182601.8,BA,0.611,VI
WISEA J100935.73+182601.8,PA,51.2,VI
WISEA J100937.63+182604.3,DIAM,0.425,VI
WISEA J100937.63+182604.3,BA,0.615,VI
WISEA J100937.63+182604.3,PA,127.4,VI
WISEA J101259.00-242809.6,DIAM,0.333,VI
WISEA J101259.00-242809.6,BA,0.688,VI
WISEA J101259.00-242809.6,PA,120.0,VI
WISEA J101259.44-242812.6,DIAM,0.333,VI
WISEA J101259.44-242812.6,BA,1.000,VI
WISEA J101259.44-242812.6,PA,90.0,VI
WISEA J101502.40+134643.9,DIAM,0.333,VI
WISEA J101502.40+134643.9,BA,0.624,VI
WISEA J101502.40+134643.9,PA,52.1,VI
WISEA J101545.46+311500.0,DIAM,0.333,VI
WISEA J101545.46+311500.0,BA,0.575,VI
WISEA J101545.46+311500.0,PA,145.9,VI
WISEA J101659.82+110104.6,DIAM,0.333,VI
WISEA J101659.82+110104.6,BA,0.883,VI
WISEA J101659.82+110104.6,PA,0.0,VI
WISEA J101659.93+110056.9,DIAM,0.341,VI
WISEA J101659.93+110056.9,BA,0.871,VI
WISEA J101659.93+110056.9,PA,58.0,VI
2MASS J10170139+0200512,DIAM,0.436,VI
2MASS J10170139+0200512,BA,0.708,VI
2MASS J10170139+0200512,PA,127.6,VI
WISEA J101745.36-072359.5,DIAM,0.610,VI
WISEA J101745.36-072359.5,BA,0.733,VI
WISEA J101745.36-072359.5,PA,110.9,VI
WISEA J101913.87+171221.3,DIAM,0.333,VI
WISEA J101913.87+171221.3,BA,0.527,VI
WISEA J101913.87+171221.3,PA,130.0,VI
2MASS J10202204+0453242,DIAM,0.333,VI
2MASS J10202204+0453242,BA,0.965,VI
2MASS J10202204+0453242,PA,161.0,VI
WISEA J102417.16+165400.6,DIAM,0.333,VI
WISEA J102417.16+165400.6,BA,0.858,VI
WISEA J102417.16+165400.6,PA,141.0,VI
WISEA J102436.58-743921.4,DIAM,0.333,VI
WISEA J102436.58-743921.4,BA,0.760,VI
WISEA J102436.58-743921.4,PA,60.0,VI
2MASS J10243822-7439209,DIAM,0.380,VI
2MASS J10243822-7439209,BA,0.355,VI
2MASS J10243822-7439209,PA,76.5,VI
ESO 436- G 018,DIAM,0.869,VI
ESO 436- G 018,BA,0.851,VI
ESO 436- G 018,PA,85.6,VI
WISEA J102540.88-293133.4,DIAM,0.995,VI
WISEA J102540.88-293133.4,BA,0.659,VI
WISEA J102540.88-293133.4,PA,148.2,VI
MCG +02-27-015,DIAM,0.333,VI
MCG +02-27-015,BA,0.887,VI
MCG +02-27-015,PA,78.8,VI
MCG +02-27-014,DIAM,0.684,VI
MCG +02-27-014,BA,0.860,VI
MCG +02-27-014,PA,165.3,VI
MCG +02-27-013,DIAM,0.795,VI
MCG +02-27-013,BA,1.000,VI
MCG +02-27-013,PA,105.0,VI
WISEA J102628.32+182712.8,DIAM,0.333,VI
WISEA J102628.32+182712.8,BA,1.000,VI
WISEA J102628.32+182712.8,PA,90.0,VI
WISEA J102644.26-291359.7,DIAM,0.333,VI
WISEA J102644.26-291359.7,BA,0.600,VI
WISEA J102644.26-291359.7,PA,70.0,VI
2MASX J10264400-2913524,DIAM,0.333,VI
2MASX J10264400-2913524,BA,1.000,VI
2MASX J10264400-2913524,PA,90.0,VI
WISEA J102800.00+173406.1,DIAM,0.333,VI
WISEA J102800.00+173406.1,BA,1.000,VI
WISEA J102800.00+173406.1,PA,90.0,VI
WISEA J102800.44+173406.7,DIAM,0.333,VI
WISEA J102800.44+173406.7,BA,0.797,VI
WISEA J102800.44+173406.7,PA,88.0,VI
WISEA J102821.11-335722.0,DIAM,0.676,VI
WISEA J102821.11-335722.0,BA,0.363,VI
WISEA J102821.11-335722.0,PA,68.0,VI
WISEA J102822.34-335711.2,DIAM,0.333,VI
WISEA J102822.34-335711.2,BA,1.000,VI
WISEA J102822.34-335711.2,PA,90.0,VI
WISEA J102948.05-794637.9,DIAM,0.333,VI
WISEA J102948.05-794637.9,BA,1.000,VI
WISEA J102948.05-794637.9,PA,90.0,VI
2MASS J10294972-7946537,DIAM,0.333,VI
2MASS J10294972-7946537,BA,0.708,VI
2MASS J10294972-7946537,PA,17.0,VI
WISEA J103102.70+180730.2,DIAM,0.333,VI
WISEA J103102.70+180730.2,BA,1.000,VI
WISEA J103102.70+180730.2,PA,90.0,VI
WISEA J103102.55+180721.8,DIAM,0.333,VI
WISEA J103102.55+180721.8,BA,1.000,VI
WISEA J103102.55+180721.8,PA,90.0,VI
NGC 3280A,DIAM,1.023,VI
NGC 3280A,BA,0.562,VI
NGC 3280A,PA,121.9,VI
NGC 3280B,DIAM,1.230,VI
NGC 3280B,BA,0.441,VI
NGC 3280B,PA,0.0,VI
WISEA J103418.00-343030.1,DIAM,0.333,VI
WISEA J103418.00-343030.1,BA,1.000,VI
WISEA J103418.00-343030.1,PA,90.0,VI
WISEA J103417.07-343022.4,DIAM,0.333,VI
WISEA J103417.07-343022.4,BA,1.000,VI
WISEA J103417.07-343022.4,PA,90.0,VI
2MASX J10390722+1602543,DIAM,0.333,VI
2MASX J10390722+1602543,BA,0.380,VI
2MASX J10390722+1602543,PA,75.0,VI
2MASX J10390708+1603023,DIAM,0.333,VI
2MASX J10390708+1603023,BA,0.552,VI
2MASX J10390708+1603023,PA,75.0,VI
ESO 264- G 033,DIAM,0.822,VI
ESO 264- G 033,BA,0.839,VI
ESO 264- G 033,PA,139.5,VI
WISEA J104042.12-471026.8,DIAM,0.333,VI
WISEA J104042.12-471026.8,BA,0.720,VI
WISEA J104042.12-471026.8,PA,175.0,VI
WISEA J104237.12-234540.4,DIAM,0.333,VI
WISEA J104237.12-234540.4,BA,0.708,VI
WISEA J104237.12-234540.4,PA,58.0,VI
WISEA J104237.78-234529.1,DIAM,0.333,VI
WISEA J104237.78-234529.1,BA,0.760,VI
WISEA J104237.78-234529.1,PA,135.0,VI
CGCG 154-041 NED03,DIAM,0.744,VI
CGCG 154-041 NED03,BA,0.639,VI
CGCG 154-041 NED03,PA,148.0,VI
CGCG 154-041 NED01,DIAM,0.955,VI
CGCG 154-041 NED01,BA,0.708,VI
CGCG 154-041 NED01,PA,131.9,VI
WISEA J104344.30+041503.9,DIAM,0.333,VI
WISEA J104344.30+041503.9,BA,0.583,VI
WISEA J104344.30+041503.9,PA,172.2,VI
2MASX J10435955-0035179,DIAM,1.044,VI
2MASX J10435955-0035179,BA,0.573,VI
2MASX J10435955-0035179,PA,90.7,VI
2MASS J10435922-0035179,DIAM,0.665,VI
2MASS J10435922-0035179,BA,0.517,VI
2MASS J10435922-0035179,PA,98.0,VI
WISEA J104418.65+121930.0,DIAM,0.333,VI
WISEA J104418.65+121930.0,BA,0.753,VI
WISEA J104418.65+121930.0,PA,44.0,VI
WISEA J104417.71+121925.7,DIAM,0.333,VI
WISEA J104417.71+121925.7,BA,0.628,VI
WISEA J104417.71+121925.7,PA,65.0,VI
WISEA J104519.45+123839.5,DIAM,0.832,VI
WISEA J104519.45+123839.5,BA,0.513,VI
WISEA J104519.45+123839.5,PA,100.0,VI
WISEA J104908.44-425039.7,DIAM,0.347,VI
WISEA J104908.44-425039.7,BA,0.759,VI
WISEA J104908.44-425039.7,PA,0.0,VI
WISEA J104905.22-425059.6,DIAM,0.832,VI
WISEA J104905.22-425059.6,BA,0.589,VI
WISEA J104905.22-425059.6,PA,73.5,VI
WISEA J104941.17-132934.4,DIAM,0.333,VI
WISEA J104941.17-132934.4,BA,0.617,VI
WISEA J104941.17-132934.4,PA,46.0,VI
WISEA J104940.59-132941.2,DIAM,0.333,VI
WISEA J104940.59-132941.2,BA,0.724,VI
WISEA J104940.59-132941.2,PA,58.0,VI
2MASX J10495652-4238349,DIAM,0.407,VI
2MASX J10495652-4238349,BA,0.589,VI
2MASX J10495652-4238349,PA,120.0,VI
WISEA J105027.15-155735.6,DIAM,0.333,VI
WISEA J105027.15-155735.6,BA,1.000,VI
WISEA J105027.15-155735.6,PA,90.0,VI
WISEA J105026.82-155738.8,DIAM,0.333,VI
WISEA J105026.82-155738.8,BA,0.692,VI
WISEA J105026.82-155738.8,PA,153.0,VI
LCRS B104803.7-022022,DIAM,0.720,VI
LCRS B104803.7-022022,BA,0.643,VI
LCRS B104803.7-022022,PA,48.5,VI
IC 0649 NED01,DIAM,0.583,VI
IC 0649 NED01,BA,0.740,VI
IC 0649 NED01,PA,35.0,VI
IC 0649 NED02,DIAM,0.333,VI
IC 0649 NED02,BA,0.667,VI
IC 0649 NED02,PA,0.0,VI
LCRS B104954.3-052757,DIAM,0.333,VI
LCRS B104954.3-052757,BA,0.631,VI
LCRS B104954.3-052757,PA,65.0,VI
LCRS B104953.0-052819,DIAM,0.333,VI
LCRS B104953.0-052819,BA,0.537,VI
LCRS B104953.0-052819,PA,114.0,VI
WISEA J105301.51-075527.3,DIAM,0.813,VI
WISEA J105301.51-075527.3,BA,0.288,VI
WISEA J105301.51-075527.3,PA,15.5,VI
WISEA J105302.17-075554.2,DIAM,1.328,VI
WISEA J105302.17-075554.2,BA,0.505,VI
WISEA J105302.17-075554.2,PA,163.2,VI
WISEA J105432.64+293223.4,DIAM,0.333,VI
WISEA J105432.64+293223.4,BA,0.697,VI
WISEA J105432.64+293223.4,PA,143.0,VI
WISEA J105616.76+094516.9,DIAM,0.504,VI
WISEA J105616.76+094516.9,BA,0.517,VI
WISEA J105616.76+094516.9,PA,48.0,VI
WISEA J105813.59+191429.6,DIAM,0.333,VI
WISEA J105813.59+191429.6,BA,0.608,VI
WISEA J105813.59+191429.6,PA,115.6,VI
2MASS J11011429+1549563,DIAM,0.451,VI
2MASS J11011429+1549563,BA,0.653,VI
2MASS J11011429+1549563,PA,10.0,VI
WISEA J110517.32-352422.8,DIAM,0.333,VI
WISEA J110517.32-352422.8,BA,0.940,VI
WISEA J110517.32-352422.8,PA,115.0,VI
WISEA J110518.02-352420.2,DIAM,0.333,VI
WISEA J110518.02-352420.2,BA,1.000,VI
WISEA J110518.02-352420.2,PA,90.0,VI
WISEA J110633.67+130921.8,DIAM,0.610,VI
WISEA J110633.67+130921.8,BA,0.790,VI
WISEA J110633.67+130921.8,PA,119.0,VI
WISEA J110923.56+235624.3,DIAM,0.700,VI
WISEA J110923.56+235624.3,BA,0.860,VI
WISEA J110923.56+235624.3,PA,45.0,VI
WISEA J110924.97+235715.5,DIAM,0.776,VI
WISEA J110924.97+235715.5,BA,0.673,VI
WISEA J110924.97+235715.5,PA,23.0,VI
WISEA J110925.12-453032.7,DIAM,0.333,VI
WISEA J110925.12-453032.7,BA,0.676,VI
WISEA J110925.12-453032.7,PA,104.5,VI
WISEA J110926.24-453035.1,DIAM,0.333,VI
WISEA J110926.24-453035.1,BA,1.000,VI
WISEA J110926.24-453035.1,PA,90.0,VI
2MASX J11100287+0140169,DIAM,1.004,VI
2MASX J11100287+0140169,BA,0.851,VI
2MASX J11100287+0140169,PA,22.5,VI
2MASX J11100371+1151226,DIAM,0.333,VI
2MASX J11100371+1151226,BA,0.703,VI
2MASX J11100371+1151226,PA,153.0,VI
2MASX J11101298+2359241,DIAM,0.333,VI
2MASX J11101298+2359241,BA,0.580,VI
2MASX J11101298+2359241,PA,5.0,VI
WISEA J111100.10+010725.1,DIAM,0.333,VI
WISEA J111100.10+010725.1,BA,0.607,VI
WISEA J111100.10+010725.1,PA,155.0,VI
WISEA J111100.04+010736.8,DIAM,0.563,VI
WISEA J111100.04+010736.8,BA,0.871,VI
WISEA J111100.04+010736.8,PA,126.3,VI
WISEA J111250.67+132803.0,DIAM,0.333,VI
WISEA J111250.67+132803.0,BA,1.000,VI
WISEA J111250.67+132803.0,PA,90.0,VI
WISEA J111250.11+132830.4,DIAM,0.409,VI
WISEA J111250.11+132830.4,BA,0.983,VI
WISEA J111250.11+132830.4,PA,58.6,VI
WISEA J111307.96-345437.6,DIAM,1.140,VI
WISEA J111307.96-345437.6,BA,0.553,VI
WISEA J111307.96-345437.6,PA,17.3,VI
ESO 377- G 027,DIAM,0.568,VI
ESO 377- G 027,BA,0.664,VI
ESO 377- G 027,PA,87.7,VI
2MASX J11134264+1236077,DIAM,0.333,VI
2MASX J11134264+1236077,BA,0.532,VI
2MASX J11134264+1236077,PA,5.0,VI
2MASX J11140837+0420389,DIAM,0.333,VI
2MASX J11140837+0420389,BA,0.646,VI
2MASX J11140837+0420389,PA,155.0,VI
WISEA J111406.96+042124.7,DIAM,0.333,VI
WISEA J111406.96+042124.7,BA,0.490,VI
WISEA J111406.96+042124.7,PA,70.0,VI
WISEA J111408.10+042105.0,DIAM,0.333,VI
WISEA J111408.10+042105.0,BA,0.840,VI
WISEA J111408.10+042105.0,PA,156.0,VI
WISEA J111508.15-305704.7,DIAM,0.333,VI
WISEA J111508.15-305704.7,BA,0.646,VI
WISEA J111508.15-305704.7,PA,76.0,VI
WISEA J111507.86-305701.1,DIAM,0.333,VI
WISEA J111507.86-305701.1,BA,0.373,VI
WISEA J111507.86-305701.1,PA,145.0,VI
WISEA J111512.09+123718.1,DIAM,0.333,VI
WISEA J111512.09+123718.1,BA,0.933,VI
WISEA J111512.09+123718.1,PA,0.0,VI
WISEA J111542.12+314804.7,DIAM,0.333,VI
WISEA J111542.12+314804.7,BA,0.600,VI
WISEA J111542.12+314804.7,PA,115.0,VI
WISEA J111814.02+033149.5,DIAM,0.333,VI
WISEA J111814.02+033149.5,BA,0.440,VI
WISEA J111814.02+033149.5,PA,65.0,VI
WISEA J111814.38+033151.0,DIAM,0.333,VI
WISEA J111814.38+033151.0,BA,0.883,VI
WISEA J111814.38+033151.0,PA,103.0,VI
WISEA J111828.44-003302.4,DIAM,0.333,VI
WISEA J111828.44-003302.4,BA,0.580,VI
WISEA J111828.44-003302.4,PA,10.0,VI
WISEA J111828.40-003307.7,DIAM,0.333,VI
WISEA J111828.40-003307.7,BA,0.538,VI
WISEA J111828.40-003307.7,PA,129.5,VI
WISEA J111855.85+043902.2,DIAM,0.333,VI
WISEA J111855.85+043902.2,BA,0.929,VI
WISEA J111855.85+043902.2,PA,0.0,VI
2MASX J11201203+1957294,DIAM,0.333,VI
2MASX J11201203+1957294,BA,0.684,VI
2MASX J11201203+1957294,PA,113.8,VI
UGC 06359 NOTES01,DIAM,0.690,VI
UGC 06359 NOTES01,BA,0.760,VI
UGC 06359 NOTES01,PA,86.2,VI
MCG -01-29-010 NED01,DIAM,0.912,VI
MCG -01-29-010 NED01,BA,0.619,VI
MCG -01-29-010 NED01,PA,30.0,VI
MCG -01-29-010 NED02,DIAM,0.333,VI
MCG -01-29-010 NED02,BA,1.000,VI
MCG -01-29-010 NED02,PA,0.0,VI
WISEA J112100.56-311324.0,DIAM,0.631,VI
WISEA J112100.56-311324.0,BA,0.550,VI
WISEA J112100.56-311324.0,PA,50.0,VI
2MASX J11205555-3114211,DIAM,0.333,VI
2MASX J11205555-3114211,BA,0.760,VI
2MASX J11205555-3114211,PA,55.0,VI
WISEA J112055.59-311420.8,DIAM,0.333,VI
WISEA J112055.59-311420.8,BA,0.776,VI
WISEA J112055.59-311420.8,PA,42.5,VI
NGC 3647,DIAM,1.082,VI
NGC 3647,BA,0.928,VI
NGC 3647,PA,52.2,VI
CGCG 039-142,DIAM,0.423,VI
CGCG 039-142,BA,0.908,VI
CGCG 039-142,PA,45.7,VI
CGCG 039-135,DIAM,1.702,VI
CGCG 039-135,BA,0.798,VI
CGCG 039-135,PA,80.0,VI
WISEA J112649.54+162444.7,DIAM,0.354,VI
WISEA J112649.54+162444.7,BA,0.482,VI
WISEA J112649.54+162444.7,PA,95.0,VI
WISEA J112650.08+162443.4,DIAM,0.333,VI
WISEA J112650.08+162443.4,BA,1.000,VI
WISEA J112650.08+162443.4,PA,90.0,VI
WISEA J112806.51+205947.0,DIAM,0.333,VI
WISEA J112806.51+205947.0,BA,0.662,VI
WISEA J112806.51+205947.0,PA,140.0,VI
WISEA J112805.58+210002.9,DIAM,0.333,VI
WISEA J112805.58+210002.9,BA,0.865,VI
WISEA J112805.58+210002.9,PA,158.7,VI
WISEA J112816.83+261415.0,DIAM,0.333,VI
WISEA J112816.83+261415.0,BA,0.662,VI
WISEA J112816.83+261415.0,PA,88.0,VI
2MASS J11282566+2353022,DIAM,0.333,VI
2MASS J11282566+2353022,BA,0.872,VI
