OBJNAME,REGION
WISEA J112446.01+745610.8,
WISEA J112449.91+710707.3,
WISEA J112848.25+521449.6,
WISEA J113116.57+562719.7,
WISEA J113355.78+514953.8,
WISEA J114809.47+525119.9,
WISEA J120157.78+541111.4,
WISEA J120242.14+500735.5,
MCG +10-17-150 NED02,
WISEA J120925.83+385426.3,
WISEA J121002.96+421714.8,
MCG +06-27-038,
WISEA J121711.58+411950.7,
WISEA J121820.18+291447.7,
MRK 0205,
WISEA J122608.58+403632.0,
WISEA J122905.29+404944.2,
WISEA J123716.92+392921.8,
WISEA J124839.20+623642.6,
WISEA J124930.45+371349.6,
WISEA J125057.17+474555.8,
WISEA J125246.08+454422.5,
2MASS J12554021+4646531,
WISEA J125832.03+784603.1,
VII Zw 493,
2MASS J13055603+5606316,
2MASS J13064656+3947461,
WISEA J131007.04+601348.8,
WISEA J131041.07+440107.4,
WISEA J131217.66+371141.5,
2MASS J13164029+6741162,
WISEA J131845.93+431344.8,
WISEA J131956.76+543226.7,
WISEA J132340.69+541748.8,
WISEA J132539.36+620024.7,
WISEA J132801.84+400506.8,
WISEA J132910.21+445745.8,
WISEA J132914.47+590305.2,
WISEA J133007.22+383710.7,
WISEA J133131.28+323817.0,
WISEA J133535.26+584845.2,
WISEA J133542.43+360000.6,
WISEA J133622.21+420223.6,
NGC 5256 NED01,Merger
WISEA J133929.68+292134.2,
WISEA J133950.22+660646.1,
WISEA J135237.70+462123.1,
2MASS J13552871+3758035,
WISEA J135750.17+605503.3,
WISEA J135833.65+493235.0,
WISEA J140200.29+453411.2,
WISEA J140357.03+644115.5,
WISEA J140554.97+530734.2,
WISEA J141409.76+431205.6,
WISEA J142017.58+341410.1,
WISEA J142105.63+481910.9,
WISEA J142720.87+541656.5,
WISEA J143039.23+352351.0,
2MASS J14383967+7738224,
2MASX J14421238+3358589,
WISEA J145041.69+424422.7,
MCG +08-27-039 NED02,
2MASS J14594134+5331560,
NGC 5860 NED02,Merger
WISEA J150709.03+405136.4,
WISEA J150822.82+374027.1,
WISEA J150951.67+361639.3,
WISEA J151554.32+344357.1,
IC 4542B,Merger
2MASX J15264893+5915476,
WISEA J152754.85+292015.0,
WISEA J153829.90+461824.1,
WISEA J154000.07+483541.1,
WISEA J154319.32+331747.9,
WISEA J154346.14+341521.6,
WISEA J154620.37+473856.3,
UGC 10156 NED02,Merger?
WISEA J160718.36+311638.2,
WISEA J160722.87+311448.9,
WISEA J160724.79+311427.6,
WISEA J161018.76+554436.4,
2MASX J16175009+5019247,
2MASS J16370690+3253562,
WISEA J163704.81+545446.3,
2MASS J16375376+3915028,
WISEA J165120.59+322207.4,
WISEA J165253.59+400903.8,
2MASS J16571431+3401317,
2MASS J16594874+3731577,
2MASX J17104935+3929087,
2MASS J17154774+5722089,
WISEA J171618.29+390314.0,
WISEA J172527.60+530123.2,
WISEA J172550.01+313240.5,
WISEA J172627.26+674430.4,
WISEA J172744.24+642441.5,
2MASS J17282538+5732400,
2MASS J17515840+5112443,
WISEA J181123.65+704500.0,
WISEA J181507.90+711949.9,
2MASS J18154696+5650095,
2MASS J18160493+4312194,
MCG +06-39-008,Merger
WISEA J183641.04+583647.9,
WISEA J183844.55+792941.2,
VII Zw 855 NOTES02,
WISEA J190719.54+645016.9,
WISEA J211938.07+004208.6,
WISEA J000022.89-472156.6,
WISEA J000121.30-384459.9,
UGC 12907 NED02,Merger
WISEA J000511.41+153822.5,
WISEA J000635.30-002824.8,
WISEA J000726.55+322303.6,
WISEA J001037.77+113015.6,
WISEA J001145.66-421556.7,
2MASXi J0013471+004612,
WISEA J001411.86+050627.7,
UGC 00150 NOTES01,
WISEA J001651.84+065212.9,
WISEA J001657.45+275336.1,
2MASS J00191260-3635404,
MCG -04-02-008,Merger?
WISEA J002411.86-010054.2,
WISEA J002429.46-025438.9,
WISEA J002516.98-010631.2,
2MASX J00264283-4848061,
WISEA J002658.01-484742.1,
WISEA J002812.73-010453.4,
WISEA J002856.75-530625.7,
2dFGRS S139Z156,
LCRS B002714.3-411755,
2dFGRS S139Z210,
WISEA J003242.54+141842.8,
WISEA J003407.50-022606.2,
WISEA J003538.76+013802.2,
WISEA J003555.68+071329.1,
2MASS J00372808+1537217,
WISEA J003735.34-485615.8,
WISEA J003826.21-000100.6,
ESO 242-IG 022 NED01,Merger?
2MASS J00395655+2021500,
WISEA J004039.53-262948.4,
WISEA J004122.55-095240.6,
WISEA J004346.54-242500.2,
WISEA J004554.53-172342.1,
WISEA J004656.66-140138.2,
2MASS J00473166-0052472,
2dFGRS S209Z048,
WISEA J004932.63-041234.9,
WISEA J004944.73-322216.9,
WISEA J004945.78-604102.9,
WISEA J005331.18-084613.6,
WISEA J005542.53-303234.8,
ABELL 0116:KYDISC 00109,
WISEA J005844.53-154328.1,
WISEA J010003.75-045624.2,
2MASX J01001633+3237027,
6dF J0100367-475202,
WISEA J010040.98-032506.8,
WISEA J010149.66-045113.7,
WISEA J010438.55-515201.5,
WISEA J010459.60-150829.5,
WISEA J010525.05-064908.4,
2MASX J01053645-4139049,
WISEA J010619.79-554439.7,
2MASS J01061969-5544499,
WISEA J010747.75+010344.7,
MCG -02-04-002,
WISEA J010959.68-153720.5,
2MASX J01103859+1614268,
WISEA J011131.16+011847.2,
WISEA J011210.58-321512.7,
2MASS J01134353-3150487,
2MASS J01140807+0050500,
WISEA J011418.07+153526.8,
2MASS J01144681+0107099,
WISEA J011652.13-345220.7,
2MASS J01165907+0019334,
2MASS J01175360-2701537,
WISEA J011823.22-085259.1,
WISEA J012117.41-003312.0,
WISEA J012147.65-393707.7,
WISEA J012349.02-584830.3,
GALEXASC J012402.24-613030.1,
WISEA J012556.50-112841.1,
WISEA J012711.52-183859.6,
WISEA J012815.15+044356.6,
2MASS J01312653+0109457,
WISEA J013133.69+003335.1,
WISEA J013141.25-233617.3,
WISEA J013316.71-645511.3,
WISEA J013350.13-251242.8,
WISEA J013506.32-341508.8,
WISEA J013516.67-224236.7,
WISEA J013541.51+151902.7,
WISEA J013708.82-150408.5,
WISEA J013755.33-284624.6,
WISEA J013925.02+232927.1,
WISEA J013957.19-091457.6,
WISEA J013958.11-145205.0,
WISEA J014224.05-044615.9,
2MASS J01445204-4043380,
WISEA J014752.74-073123.6,
2MASX J01483616-0431039,
2MASS J01490844+1357400,
GALEXASC J015040.44-124039.5,
2MFGC 01413,
2MASX J01531432-6225207,
WISEA J015330.29-042133.9,
KUG 0151-028A NED02,Merger?
ESO 414-IG 009 NED01,Merger?
WISEA J015700.61-170128.4,
2MASS J01572815+1425558,
WISEA J015734.05-072613.1,
WISEA J015849.66-304028.0,
WISEA J015959.62-110511.2,
V Zw 168 NOTES01,
WISEA J020345.12-062552.9,
2MASX J02084983-5000198,
2MASS J02085204-0316061,
WISEA J021201.23+140058.1,
WISEA J021247.63-262721.3,
2MASS J02132453-2938523,
2MASS J02151772+1800319,
WISEA J021523.18-143900.0,
2MASS J02155619-4535542,
WISEA J021821.35-063141.1,
WISEA J022025.76-164512.0,
WISEA J022103.19+290626.5,
WISEA J022103.95-334348.4,
UGC 01847 NED02,Merger
WISEA J022335.48+263326.1,
WISEA J022610.51-045823.6,
2MASS J02275737-0345436,
WISEA J022813.52-572124.6,
UGC 01935 NOTES01,
WISEA J022922.04-223044.7,
WISEA J022933.21+102043.9,
WISEA J022958.80+230231.0,
2MASX J02300297+2400590,
WISEA J023146.89+094620.5,
WISEA J023245.14+092806.0,
2MASS J02412674-0339330,
WISEA J024201.97-251332.5,
WISEA J024210.34-515344.0,
WISEA J024230.03-120019.4,
WISEA J024243.77-622625.9,
WISEA J024334.17-161721.5,
WISEA J024350.59+145309.4,
WISEA J024646.22+002526.9,
WISEA J024721.86-583522.1,
LCRS B024529.1-415933,
WISEA J024824.14-453751.0,
WISEA J024839.15+131510.4,
WISEA J025218.08-154211.6,
2MASX J02505030-8949044,
2MASX J02525934-8949088,
WISEA J025352.22-830837.8,
2MASS J02541442-0828465,
WISEA J025604.91+062231.4,
MCG +02-08-037,
WISEA J025930.06-133644.9,
WISEA J030025.23-515111.3,
WISEA J030051.23+004858.6,
2MASS J03015231-0145119,
WISEA J030830.04-233701.4,
WISEA J030951.41-425231.2,
WISEA J031026.36-000105.8,
WISEA J031055.93-023336.1,
MCG +00-09-012 NOTES01,
WISEA J031539.49-354130.3,
SDSS J031728.18-000527.7,
2MASS J03201677-3109495,
WISEA J032015.64-535208.0,
WISEA J032133.84-544746.0,
WISEA J032223.52-491804.6,
WISEA J032432.74-064753.7,
ESO 155-IG 031 NED01,
WISEA J032838.49-554304.3,
FCC 117,
2MASS J03334477-0031463,
GALEXASC J033812.52-573411.9,
ESO 083-IG 009 NED03,
LCRS B034152.5-444628,
LCRS B034225.1-454221,
2MASS J03440572-2339559,
WISEA J034412.28-191933.7,
AM 0345-450 NED02,
2MASS J03540304-2353155,
WISEA J035420.54-383142.7,
WISEA J035635.02-660249.0,
WISEA J035646.84-272110.5,
2MASS J03572725-1022548,
WISEA J035757.87-310027.4,
WISEA J040424.66-353847.5,
WISEA J040455.98+204918.0,
WISEA J040513.75-335056.5,
2MASS J04051198-6550420,
WISEA J040528.38-371041.5,
WISEA J040808.89-310617.1,
WISEA J041341.77-352031.2,
LEDA 375059,
ESO 303-IG 007 NED01,Merger
2MASX J04215496-2701287,
WISEA J042206.79-001008.7,
WISEA J042403.11-092314.4,
APMUKS(BJ) B042401.79-611214.1,
WISEA J042505.72-264155.4,
2MASS J04301116-6208421,
APMBGC 551-005+009,
ESO 118-IG 032 NED02,Merger?
2MASS J04365310-7313193,
WISEA J043709.42-031843.0,
WISEA J043749.82-283721.5,
WISEA J044254.78-263526.0,
WISEA J044823.97-052119.7,
2MASS J04495553-4440292,
2MASX J04513238-3448589,
2MASS J04520546-3259488,
WISEA J045719.11-313908.6,
WISEA J045850.67-110424.9,
WISEA J050106.59-234443.5,
GALEXASC J050110.28-224840.1,
WISEA J050837.53-435224.8,
WISEA J050924.09-252843.0,
2MASX J05130050-0508283,
WISEA J052419.44-425722.9,
WISEA J053425.96-444633.2,
2MASX J05344003-2819567,
2MASS J05362212-6134424,
WISEA J054009.97-594258.6,
WISEA J054010.27-215956.5,
WISEA J054205.56-261135.9,
WISEA J055046.60-612553.7,
WISEA J055653.12-421730.6,
WISEA J060145.49-525839.0,
WISEA J060501.84-294943.6,
WISEA J060831.68-353659.5,
WISEA J060844.71-493025.7,
WISEA J061337.57-384349.2,
WISEA J062144.80-200713.0,
WISEA J062706.60-542215.8,
[GVd92] 062831.9-521222,
WISEA J064935.21-571512.4,
WISEA J071408.60+185651.5,
2MASS J07204599+2631515,
WISEA J072113.04-690704.2,
2MASS J07304549-6201190,
WISEA J073556.70+174644.0,
2MASXi J0738421+175628,
2MASS J07410104+2344158,
WISEA J074532.80+184835.2,
WISEA J074632.76+302954.5,
2MASS J07480914+2250241,
2MASS J07523695+2801390,
2MASS J07542025+0931511,
WISEA J075434.58+283025.5,
WISEA J075649.71+135327.6,
WISEA J075943.85+294327.4,
2MASS J07594565+1824141,
WISEA J075955.67+315750.7,
WISEA J080037.42+134218.6,
WISEA J080242.89+061435.7,
2MASS J08035814+0832094,
WISEA J080539.28+260933.8,
WISEA J080737.95+161036.4,
2MASS J08124496+1653175,
WISEA J081252.06+065128.7,
WISEA J081408.63-002150.0,
WISEA J081438.22-663023.4,
WISEA J081440.99+065416.2,
CGCG 119-032,
WISEA J081842.79+124350.7,
2MASS J08185826+2801037,
2MASS J08190188+2111038,
2MASS J08191988+2016108,
WISEA J081944.73+210217.6,
2MASX J08202660+0634494,
WISEA J082230.44+054522.0,
WISEA J082247.19+172011.8,
WISEA J082306.06+103534.0,
WISEA J082832.32+301602.9,
WISEA J082843.83+243745.5,
2MASS J08314727+2239002,
2MASX J08321866+3031470,
2MASS J08332140+2506249,
CGCG 179-011 NED02,
WISEA J083447.81+133942.7,
WISEA J083450.37+094244.2,
2MASS J08351365+2046555,
2MASS J08385695+0323266,
WISEA J084049.76+283456.5,
WISEA J084516.04+274910.8,
WISEA J084746.60+245446.2,
2MASS J08493349+0143329,
WISEA J085006.74+023905.7,
WISEA J085403.65+290305.7,
2MASS J08551750+0428046,
WISEA J085559.16-075715.1,
2MASS J08564063+0553587,
WISEA J090227.78+142736.0,
WISEA J090332.19-010604.7,
WISEA J090441.62+172527.3,
WISEA J090857.24-675540.0,
2MASS J09095043+2059126,
2MASS J09163957+0525477,
2MASS J09173022+2558084,
WISEA J092343.50+283139.9,
2MASS J09272653+2215311,
ESO 373- G 004 NED02,Merger?
2MASS J09302224+1928080,
WISEA J093136.97+003516.0,
2MASS J09333890+0137474,
2MASS J09341351+2413268,
2MASS J09344206+1933007,
WISEA J093619.08+043549.3,
2MASX J09382716+1725127,
WISEA J094108.16+112942.9,
2MASX J09430067+2849103,
WISEA J094414.77+022946.0,
CGCG 035-048 NED02,
WISEA J094711.23+021455.4,
2MASX J09481930-0344034,
[OBD2005] 035,
2MASS J09550951+2623411,
WISEA J095535.05+191811.1,
WISEA J095558.52-030141.3,
2MASS J09561654+1029131,
2MASS J09570189+1551319,
WISEA J100021.91+112028.9,
WISEA J100136.67+124624.3,
2MASX J10053672+2916597,
2MASS J10063065+0108277,
WISEA J100752.41+122740.9,
WISEA J100859.14+224353.8,
2MASS J10093736-3956363,
WISEA J101050.07-075126.0,
WISEA J101406.35+061438.8,
WISEA J101405.55+151357.0,
2MASS J10164921-0050557,
WISEA J101716.00+084108.6,
CGCG 064-104 NED03,
2MASS J10193813+2242079,
WISEA J101945.49-003835.6,
2MASXi J1024080-020355,
WISEA J102443.46+102551.0,
WISEA J103129.85+072843.0,
WISEA J103741.40-064432.9,
WISEA J103948.83+043510.7,
WISEA J104027.35+133742.1,
WISEA J104609.80-292038.9,
LCRS B104414.6-022221,
WISEA J104718.98+172955.5,
2MASS J10474751+0320141,
WISEA J104750.75+195356.6,
WISEA J104826.96+161858.8,
WISEA J104854.15+311936.8,
2MASX J10521222+1217394,
WISEA J105250.46-100054.3,
WISEA J105327.22+205841.4,
WISEA J105356.18-283415.5,
WISEA J105528.67+170900.7,
WISEA J105834.48+204837.2,
WISEA J110127.91-004300.7,
WISEA J110220.01+082857.8,
WISEA J110326.53+065249.5,
WISEA J110716.76+155140.0,
2MASS J11074585+2441495,
WISEA J110803.49+310939.9,
2MASS J11104098+0735342,
GALEXMSC J111110.72+003711.4,
WISEA J111453.58+122630.6,
2MASS J11145631+3130442,
2MASS J11152953+1336343,
2MASS J11173239-2754083,
WISEA J111807.99+043710.9,
WISEA J111840.36-464005.0,
WISEA J112153.75+260524.3,
WISEA J112304.55+000333.5,
WISEA J112441.46+322207.9,
WISEA J112711.38+251915.9,
WISEA J112713.98+101933.3,
2MASS J11280645+2544071,
WISEA J112924.03+210130.6,
2MASS J11294031+2815439,
2MASS J11320807+2458597,
WISEA J113222.87+280319.3,
WISEA J113243.26-045445.5,
2MASS J11352980+2229464,
2MASX J11365374-0228387,
WISEA J114036.02+100520.3,
2MASS J11405093+0448293,
WISEA J114123.80+195806.9,
WISEA J114124.99+245640.1,
WISEA J114157.43+184340.3,
WISEA J114231.42+252817.5,
WISEA J114316.51+214200.0,
2MASS J11445300+1927241,
WISEA J114509.70-014516.4,
2MASS J11490695+1102439,
2MASS J11500385+1649350,
2MASS J11511081+1038011,
WISEA J115216.33+061227.8,
WISEA J115238.71+032828.8,
2MASS J11535915+0939161,
WISEA J115359.35+121136.0,
GALEXASC J115751.61-125036.7,
2MASS J12014133+2024212,
2MASS J12014365-0011139,
WISEA J120224.00+041922.1,
2MASS J12034916+0420360,
WISEA J120403.89+280644.6,
WISEA J120407.02+022506.3,
WISEA J120443.20+233751.8,
2MASS J12050731-0212381,
WISEA J120621.14+275751.6,
2MASS J12093691+2215533,
2MASS J12101689+1406273,
2MASS J12103391+2556000,
WISEA J121150.31+132314.8,
2MASS J12123333+0604477,
VCCA 047,
2MASS J12164833-0307552,
WISEA J121820.18+291447.7,
WISEA J121941.55+284957.7,
2MASS J12214344-1228004,
WISEA J122240.65+061330.3,
WISEA J122316.94+280903.2,
WISEA J122340.29+070252.4,
WISEA J122400.60+074638.1,
WISEA J122547.02+072454.7,
WISEA J122643.79+084906.7,
WISEA J122655.55+114000.2,
WISEA J122739.76+085941.8,
WISEA J122740.60+085941.7,
VPC 0660,
WISEA J122954.83+114659.2,
VPC 0806,
WISEA J123205.16+132530.0,
WISEA J123309.49+270559.7,
WISEA J123425.67+040336.2,
WISEA J123430.55+133002.8,
VCC 1571,
2MASS J12350372-0340282,
WISEA J123508.16-005141.1,
2MASS J12354146+2613019,
WISEA J123626.43+122410.8,
WISEA J123720.14+034158.2,
WISEA J123846.39+171536.6,
WISEA J123855.53+060907.5,
WISEA J124136.95+162010.6,
WISEA J124154.62+092502.2,
2MASS J12432408+2716542,
2MASS J12450984-0158336,
2MASS J12462586+0031302,
WISEA J124743.96+035238.6,
WISEA J124800.40+092647.4,
WISEA J124845.64-450012.5,
WISEA J124850.53+020038.3,
WISEA J124958.06-013009.5,
WISEA J125020.25+271912.9,
2dFGRS N130Z043,
WISEA J125213.68+265225.4,
WISEA J125725.47-032943.5,
2MASS J13004058+0103555,
WISEA J130055.95-090513.4,
2MASS J13012263-0320433,
WISEA J130122.76-085925.1,
2MASX J13020940-3306597,
WISEA J130527.13+100925.7,
2MASS J13053550+0146478,
2MASS J13061440+0639190,
2MASS J13082032+1303558,
WISEA J131038.31+022135.8,
2MASS J13113796+0040082,
WISEA J131324.36-014959.6,
WISEA J131357.75+134845.6,
LCRS B131133.3-051953,
WISEA J131442.26+240013.6,
WISEA J131701.52+071008.6,
2MASX J13193834-1242052,
WISEA J132134.78+263859.5,
WISEA J132227.96-022928.4,
2MASS J13233654+0604090,
NGP9 F324-1026447,
WISEA J132610.35-272515.0,
2MASX J13270166-2911239,
2MASS J13273916+0019108,
GALEXMSC J132757.81-310115.1,
WISEA J132845.57+192054.1,
WISEA J132955.82+084933.1,
WISEA J133131.28+323817.0,
WISEA J133559.67+014409.3,
WISEA J133644.39-340420.8,
2MASX J13383219+2723046,
WISEA J133929.68+292134.2,
WISEA J133945.63+184816.2,
2MASS J13411779+2616197,
WISEA J134157.22+003553.9,
WISEA J134257.94+261532.5,
WISEA J134423.51+075310.5,
WISEA J134511.35+265317.9,
WISEA J134525.89+134341.9,
WISEA J134853.01-073847.5,
2MASS J13494085+0414060,
WISEA J135014.52+281626.8,
2MASX J13513784+2137329,
LCRS B135017.3-022206,
WISEA J135308.44+281349.0,
2MASS J13533914+2449046,
WISEA J135604.81+194634.8,
2MASS J13562477-0014567,
2MASS J13571769+0755550,
WISEA J135759.69+182756.9,
2MASS J13580116+1941021,
2MASS J13583622+2644200,
MRK 0798 NOTES01,
2MASS J14024985+0846470,
WISEA J140304.10-002016.8,
WISEA J140333.46+275008.3,
WISEA J140448.73+241052.0,
WISEA J140651.09-013245.8,
WISEA J140804.19+052448.2,
WISEA J140826.68+121744.0,
2MASS J14085228+0749208,
2MASS J14094486+0804127,
WISEA J141026.86-004931.0,
2MASS J14105526+2955215,
2MASS J14111151+0034318,
WISEA J141115.26+210525.6,
WISEA J141218.08-211128.1,
WISEA J141221.20+011554.3,
2MASX J14140160+2416384,
WISEA J141556.55+033631.9,
WISEA J141609.70+281338.3,
GALEXASC J141722.74+010750.6,
WISEA J141748.53+003039.7,
WISEA J141935.87+263713.0,
2MASS J14195982-0427081,
WISEA J142009.22+214351.8,
2MASS J14220973-1737410,
WISEA J142441.00-044112.4,
WISEA J142640.95+164127.8,
2MASS J14275986+1141194,
WISEA J142810.64+133246.2,
2MASS J14283221+2009401,
DESI J217.4677-29.7392,
WISEA J143054.40+011700.8,
WISEA J143128.43+070407.4,
WISEA J143151.07+071926.7,
2MASS J14335167+2720434,
WISEA J143410.14+295030.1,
LCRS B143338.9-025021,
2MASS J14361934+0520020,
2MASS J14394093+1217162,
2MASS J14400176+1933049,
2MASS J14403858+2924393,
2MASS J14413290-0042437,
WISEA J144132.42-004227.2,
WISEA J144214.06+184112.0,
2MASX J14421238+3358589,
WISEA J144322.93+140550.7,
WISEA J144406.27+033431.8,
WISEA J144625.28+214139.8,
WISEA J145137.71+052039.1,
B2 1450+28,
2MASX J14524385+0654225,
WISEA J145338.43+180428.5,
2MASS J14545951+1802100,
WISEA J145503.35+041452.9,
WISEA J162907.71+114722.5,
WISEA J145653.00+091549.4,
LCRS B145554.0-031431,
WISEA J145836.09+280701.8,
WISEA J145931.54+194317.1,
WISEA J150025.75+201251.7,
2MASX J15021651+1154381,
WISEA J150413.29+023211.8,
2MASX J15043705+1741237,
WISEA J150453.93+231552.7,
WISEA J150549.66+025302.7,
WISEA J150637.53+093906.8,
WISEA J150641.87+272319.7,
2MASS J15075740+0812306,
2MASS J15084168+1914319,
WISEA J150917.18+074321.5,
2MASS J15091539+0948523,
WISEA J151003.35-105105.7,
2MASS J15113626+1912557,
WISEA J151155.26+053313.8,
WISEA J151230.00+075833.7,
WISEA J151236.25+094824.2,
WISEA J151319.29+023057.2,
2MASS J15154513+1209594,
WISEA J151618.99+000506.6,
WISEA J151926.47+040557.5,
WISEA J152047.55+131510.3,
WISEA J152106.00+280623.0,
2MASX J15213526+1422590,
WISEA J152257.80+064424.1,
2MASS J15232705+2837247,
2MASS J15252876+0458255,
2MASS J15261037+1852159,
WISEA J152754.85+292015.0,
WISEA J152831.50+290016.5,
WISEA J152854.54+012752.0,
WISEA J153039.65+032954.5,
WISEA J153156.78+091344.9,
WISEA J153157.27+091336.4,
2MASS J15363458+1944573,
WISEA J154010.24+213046.1,
2MASS J15410614-0147531,
2MASS J15431687+0943238,
WISEA J154319.32+331747.9,
WISEA J154346.14+341521.6,
WISEA J154459.91+165734.2,
WISEA J155007.08+275409.5,
WISEA J155035.42+261835.6,
2MASS J15503993+0757287,
WISEA J155100.07+124739.2,
WISEA J155202.95+275218.9,
2MASS J15574342+2728078,
2MASX J15575129-2229389,
WISEA J155833.41+201119.2,
WISEA J155837.94+180239.1,
2MASS J15594153+2629471,
WISEA J160001.29+273739.0,
2MASS J16013016+2247423,
WISEA J160430.71+245735.7,
WISEA J160514.40+220908.9,
WISEA J160617.57+181510.3,
WISEA J160619.82+162529.4,
2MASX J16093993+2700566,
2MASX J16112083+2114343,
WISEA J162210.22-013031.5,
2MASS J16245732+0025134,
WISEA J162554.25+142743.6,
WISEA J162611.79-003937.6,
2MASS J16270617+1356333,
WISEA J162910.14+114457.6,
WISEA J163001.22+232105.0,
2MASS J16301842+2444133,
2MASS J16330533+1145325,
2MASS J16370690+3253562,
WISEA J164330.97+254205.2,
2MASS J16433649+2013588,
2MASS J16453176-6254275,
WISEA J164529.72-663350.0,
WISEA J164846.25+091535.2,
2MASX J16492001+2323201,
WISEA J165120.66+322215.0,
2MASX J17040643+0856137,
WISEA J170431.60+012038.5,
WISEA J170608.81+190211.6,
WISEA J171009.55+305009.7,
WISEA J171041.60+285004.7,
WISEA J171135.07-740855.4,
WISEA J172208.60+304635.1,
WISEA J172339.37-645943.1,
WISEA J172550.01+313240.5,
CGCG 199-005 NED02,Merger
UGC 11042 NOTES02,
2MASX J17574296+1525399,
WISEA J180325.30+290937.5,
2MASX J18072344+2519427,
WISEA J180733.20+252107.0,
WISEA J180955.98+223217.9,
WISEA J193137.39-335505.6,
WISEA J194449.00-542715.9,
ESO 185-IG 039 NED01,
AM 1957-420 NED02,
WISEA J200906.63-210958.0,
WISEA J201043.96-563144.4,
2MASS J20144793-6448006,
2MASX J20164840-5711413,
WISEA J201836.36-573315.2,
WISEA J202055.39-523149.9,
WISEA J203611.12-525535.6,
WISEA J203841.78-030920.9,
WISEA J204035.63+052006.4,
2MASX J20415625-3249287,
WISEA J204610.37-800437.0,
2MASS J20481700-5451410,
2MASS J20484661-0852585,
WISEA J204909.19-392334.7,
WISEA J205253.64-431141.9,
WISEA J205412.79-464645.9,
WISEA J205923.79-042652.9,
2MASX J20592223+0205157,
WISEA J210203.82-495454.3,
2MASX J21043753-0806318,
WISEA J210705.68+044445.6,
2dFGRS S905Z606,
LCRS B210927.3-444939,
WISEA J211421.74-423322.9,
2MASX J21144762+0233043,
II Zw 127 NOTES02,
ESO 107-IG 028 NED02,Merger
WISEA J212714.64-512035.6,
WISEA J212833.43+035859.9,
WISEA J212839.07-393354.3,
WISEA J212947.44+032130.3,
LCRS B213047.0-423141,
LEDA 096141,
2MASX J21412773+2134030,
2MASS J21413783-5656378,
WISEA J214845.46-455739.0,
WISEA J214929.81-522826.0,
WISEA J214938.51-064117.7,
WISEA J215124.69+205720.8,
WISEA J215248.92-572136.2,
WISEA J215646.99-574200.5,
2dFGRS S408Z202,
2MASS J22020234+0007343,
2MASS J22041220-0838269,
2MASS J22052683-0032078,
WISEA J220829.47-625817.5,
2MASS J22093714-2714177,
WISEA J221411.45-170429.6,
LEDA 127603,
2MASS J22154171-0107270,
WISEA J221557.62-513346.3,
WISEA J222531.81-253806.4,
2MASS J22261767-0420208,
WISEA J222627.56-560345.5,
WISEA J222750.84-082847.2,
WISEA J223128.29-082846.5,
WISEA J223156.15-170908.5,
WISEA J223230.51-474825.7,
APMUKS(BJ) B223145.37-703300.6,
APMUKS(BJ) B223421.46-252946.1,
WISEA J223741.87-054425.6,
